fid;area;MNH_max;genus;species;height;numero;classe;conifere;Intensity_mean;Intensity_stdev;Nbreturns_mean;Nbreturns_stdev
7588;15.8000000011642;5.35882949829102;Acer;platanoides;6.55;9;Feuillu;2;1658.11392405063;792.274980829988;1.5873417721519;0.659375824646693
2020;3.11999999992084;5.37084197998047;Acer;campestre;5.88;9;Feuillu;2;1711.0;964.315314428339;1.73076923076923;0.633935144362878
3965;14.280000000475;5.46467590332031;Acer;platanoides;6.39;9;Feuillu;2;1600.73669467787;798.017212399929;1.63025210084034;0.676109477881372
7173;8.76000000027474;5.49087524414062;Acer;campestre;5.95;9;Feuillu;2;1662.62844036697;2339.48875551322;1.61467889908257;0.634023946538385
2787;10.4800000000093;5.54125213623047;Acer;negundo;5.5;9;Feuillu;2;1470.24427480916;875.2279274924;1.99236641221374;0.682341984124782
2046;43.3200000007823;5.58897399902344;Acer;monspessulanum;6.39;9;Feuillu;2;1650.15833333333;903.114673169204;1.54351851851852;0.594694622559772
7248;14.5199999991758;5.61431884765625;Acer;campestre;6.3;9;Feuillu;2;2020.58126721763;748.458353756229;1.47382920110193;0.639605115372059
16248;48.7999999990454;5.615966796875;Acer;monspessulanum;6.6;9;Feuillu;2;1809.34180327869;802.308474907391;1.53770491803279;0.678272621437869
20209;4.00000000002328;5.67632675170898;Acer;platanoides;6.26;9;Feuillu;2;2001.5;1039.13070881386;1.63;0.70221079456243
17382;32.3200000018533;5.69923400878906;Acer;negundo;5.85;8;Conifère;1;1219.63118811881;655.277937869866;1.93069306930693;0.78516474581503
14628;13.1199999994319;5.71060180664062;Acer;campestre;6.39;9;Feuillu;2;1594.17987804878;777.048917040077;1.60060975609756;0.591298380294555
21533;36.5600000004144;5.74450302124023;Acer;monspessulanum;6.1;10;Broussaille;3;1362.23304157549;743.191959148099;1.86433260393873;0.797409127155226
11492;13.9600000004144;5.79397583007812;Acer;negundo;5.93;9;Feuillu;2;1458.01729106628;998.389576317137;1.5850144092219;0.683780967778515
21944;6.19999999932479;5.83352661132812;Acer;campestre;6.4;9;Feuillu;2;1962.04516129032;1156.29201212985;1.85161290322581;0.716564819453668
14466;11.8399999996787;5.84638214111328;Acer;negundo;6.65;9;Feuillu;2;1408.35810810811;848.639061612013;1.71621621621622;0.688128489539137
320;14.0800000000559;5.85700988769531;Acer;negundo;6.57;9;Feuillu;2;1071.82471264368;602.317746335109;1.70402298850575;0.644415372167146
7237;21.5999999990919;5.88372039794922;Acer;campestre;6.43;9;Feuillu;2;2067.01666666667;744.146798104802;1.42962962962963;0.584246786272921
14681;22.0400000010524;5.9143180847168;Acer;campestre;6.67;9;Feuillu;2;1659.42649727768;892.783905108996;1.54083484573503;0.597683392218548
5272;9.59999999981373;5.9410400390625;Acer;negundo;6.6;8;Conifère;1;1338.24166666667;825.859370553217;2.19583333333333;0.800509820190996
4187;18.680000000149;6.00234222412109;Acer;negundo;7.3;9;Feuillu;2;1030.86509635974;474.647982942172;2.07494646680942;0.921288634869761
21781;15.8800000000559;6.01383972167969;Acer;campestre;7.35;9;Feuillu;2;1570.71788413098;743.7034876814;1.73803526448363;0.721661369520136
15555;9.6799999996135;6.05610656738281;Acer;platanoides;6.94;9;Feuillu;2;1448.13636363636;795.494130183891;2.11157024793388;0.727237508538689
17823;23.3600000005309;6.13756561279297;Acer;negundo;6.76;9;Feuillu;2;1307.61815068493;889.205883065768;2.27739726027397;0.845071979421543
14611;21.3599999997625;6.16331481933594;Acer;campestre;6.35;9;Feuillu;2;1578.21348314607;698.120502007943;1.60112359550562;0.667657492877383
19954;26.8000000001397;6.22169494628906;Acer;negundo;6.8;9;Feuillu;2;1344.27910447761;713.844111925385;1.93432835820896;0.805865112005756
14687;25.2400000001909;6.3091926574707;Acer;campestre;6.4;9;Feuillu;2;1829.80348652932;877.627161859457;1.44690966719493;0.626882551615421
20737;19.6800000002654;6.31659698486328;Acer;pseudoplatanus;6.51;9;Feuillu;2;1746.14430894309;965.635715405135;1.58130081300813;0.643523026100303
19528;18.8400000007963;6.3226375579834;Acer;negundo;6.96;9;Feuillu;2;1164.77494199536;332.505273301776;1.33642691415313;0.532511663320732
14630;13.4400000004936;6.34535980224609;Acer;campestre;6.67;9;Feuillu;2;1581.80654761905;777.096519916704;1.54464285714286;0.605850339897356
13884;18.6000000001164;6.37301635742188;Acer;negundo;7.31;9;Feuillu;2;1327.32043010753;548.157895108432;1.6989247311828;0.655578973147802
7252;22.3199999998044;6.42260360717773;Acer;campestre;7.23;9;Feuillu;2;1972.65591397849;843.969257385162;1.54480286738351;0.713891762520012
16064;24.1200000006426;6.44007110595703;Acer;pseudoplatanus;6.79;9;Feuillu;2;2034.1824212272;976.968009081634;1.65837479270315;0.606248840995761
13881;17.1199999999208;6.45412445068359;Acer;negundo;7.19;9;Feuillu;2;1178.32242990654;698.308516265857;1.99532710280374;0.700451546960437
14680;13.7599999998556;6.46096038818359;Acer;campestre;6.85;9;Feuillu;2;1605.40988372093;822.884446108017;1.58720930232558;0.636541620997641
21777;14.2400000003073;6.46736145019531;Acer;campestre;6.8;9;Feuillu;2;1669.82865168539;718.459432810796;1.50280898876405;0.558381466733193
12098;26.3600000002747;6.50731658935547;Acer;buergerianum;7.99;9;Feuillu;2;1903.07435508346;937.712246368943;1.6206373292868;0.821892531180245
9236;13.959999998901;6.55243682861328;Acer;negundo;6.64;9;Feuillu;2;1239.65902578797;608.117176029778;1.91404011461318;0.785654333606818
14676;23.1599999994831;6.56668472290039;Acer;campestre;7.72;9;Feuillu;2;1628.9792746114;812.643918170631;1.58031088082902;0.647854895427423
14621;12.2000000002794;6.59080505371094;Acer;campestre;6.92;9;Feuillu;2;1977.64918032787;916.491051466058;1.43934426229508;0.592654127017064
14684;14.4399999996088;6.60108947753906;Acer;campestre;6.94;9;Feuillu;2;1715.03047091413;815.602451677486;1.57617728531856;0.694567612271045
21406;57.600000001071;6.61435699462891;Acer;tataricum;6.5;8;Conifère;1;1220.98611111111;808.944972944108;2.19791666666667;0.786427289674289
20735;41.4000000002794;6.62403869628906;Acer;negundo;6.3;9;Feuillu;2;1414.20212765957;941.540878083291;1.78820116054159;0.81012455412124
14673;19.1200000001071;6.63629913330078;Acer;campestre;7.99;9;Feuillu;2;1681.80962343096;826.534289897284;1.57740585774059;0.697628953997196
12105;48.3199999998044;6.63957977294922;Acer;buergerianum;7.38;9;Feuillu;2;1925.16887417219;804.346948071691;1.4635761589404;0.633238647428572
21785;29.7200000006659;6.64997482299805;Acer;campestre;8.03;9;Feuillu;2;1784.85733512786;782.657674100516;1.41318977119785;0.614046811077265
19995;18.760000000298;6.6519775390625;Acer;negundo;7.09;8;Conifère;1;1295.10874200426;806.56255724579;2.11940298507463;0.843024093517625
22005;2.04000000023749;6.65357971191406;Acer;platanoides;7.08;9;Feuillu;2;1454.45098039216;829.704112478506;1.86274509803922;0.863635903746872
17414;9.23999999951571;6.70189666748047;Acer;negundo;7.58;9;Feuillu;2;833.805194805195;355.005007182334;2.16017316017316;0.775918930343738
14631;11.7999999997206;6.70288848876953;Acer;campestre;7.03;9;Feuillu;2;1263.6813559322;684.668753380632;1.66440677966102;0.784978184273005
9256;16.0800000005914;6.71342468261719;Acer;pseudoplatanus;6.91;9;Feuillu;2;1643.25621890547;739.078053844962;1.69651741293532;0.689247777256486
15533;42.7200000008522;6.83198547363281;Acer;platanoides;7.72;9;Feuillu;2;1485.50561797753;940.3886572835;2.00280898876404;0.805523751404335
14674;38.9999999995576;6.84166717529297;Acer;campestre;7.72;9;Feuillu;2;1605.66358974359;723.479702305913;1.47692307692308;0.596769739755601
14671;29.2000000001863;6.84346771240234;Acer;campestre;7.95;9;Feuillu;2;1465.98767123288;663.381737753601;1.49178082191781;0.58338958168257
9146;24.9599999995762;6.84683799743652;Acer;campestre;7.06;9;Feuillu;2;1319.70032051282;516.413036837066;1.67147435897436;0.659803102416109
14626;38.1599999995995;6.85627746582031;Acer;campestre;7.2;9;Feuillu;2;1679.41719077568;745.408103689647;1.53459119496855;0.569451619844789
12864;39.3199999983842;6.86264038085938;Acer;negundo;7.93;9;Feuillu;2;1374.34689725331;775.201647187803;2.11800610376399;0.887525903774752
14619;16.1599999990873;6.86692047119141;Acer;campestre;7.3;9;Feuillu;2;1688.71782178218;818.136762381212;1.45049504950495;0.554035378356422
14677;24.4400000000512;6.88998413085938;Acer;campestre;7.33;9;Feuillu;2;1384.02782324059;647.37215058537;1.57610474631751;0.628315922933557
14613;30.2399999992829;6.90583801269531;Acer;campestre;7.9;9;Feuillu;2;1717.36243386243;711.296229649541;1.48809523809524;0.62667010420247
18086;54.4400000014947;6.91937780380249;Acer;negundo;7.17;9;Feuillu;2;1419.37426470588;822.332202846085;2.19852941176471;0.799998648355265
13888;10.5999999999302;6.93904876708984;Acer;negundo;7.3;9;Feuillu;2;1395.82641509434;695.548351655672;1.82264150943396;0.773778162698728
9143;8.5600000008801;6.94519424438477;Acer;campestre;7.39;9;Feuillu;2;1498.21495327103;677.183253929516;1.65420560747664;0.649986394369722
3510;10.5200000000373;6.96485900878906;Acer;negundo;8.55;9;Feuillu;2;1422.49429657795;952.96313898495;1.91254752851711;0.834130756214801
7709;25.8799999993807;6.9698600769043;Acer;campestre;7.08;9;Feuillu;2;1720.04173106646;919.962945185884;1.89489953632148;0.78908039179405
19801;21.7599999996927;6.97949981689453;Acer;negundo;6.83;9;Feuillu;2;1186.10661764706;644.699077397652;2.10110294117647;0.837362080649108
14686;18.9600000006007;7.0147705078125;Acer;campestre;8.59;8;Conifère;1;1467.02953586498;666.009882572769;1.62869198312236;0.741548427064994
21784;20.0399999992596;7.02049255371094;Acer;campestre;7.84;9;Feuillu;2;1716.90219560878;933.54996510122;1.42914171656687;0.57689119855161
21783;19.9999999998137;7.03092193603516;Acer;campestre;8.0;9;Feuillu;2;1541.498;755.659361085403;1.702;0.670220859120339
14683;36.0800000009872;7.06563186645508;Acer;campestre;7.74;9;Feuillu;2;1780.0310421286;970.388734556365;1.5920177383592;0.72480789389717
14629;18.1200000000139;7.09409332275391;Acer;campestre;6.9;9;Feuillu;2;1662.71017699115;861.992101365658;1.73230088495575;0.787918180974853
20090;16.9999999998137;7.1140775680542;Acer;campestre;7.33;9;Feuillu;2;1347.19058823529;638.391341461172;2.04;0.837812277162794
15371;14.0000000007218;7.12376546859741;Acer;platanoides;8.68;9;Feuillu;2;2298.80571428571;1103.69882639963;1.50857142857143;0.724025030574193
16108;14.3199999995017;7.13202667236328;Acer;campestre;7.05;9;Feuillu;2;1962.04189944134;1022.49317705651;1.65921787709497;0.652508226805703
14620;33.9599999994598;7.13698577880859;Acer;campestre;7.6;9;Feuillu;2;1564.49823321555;809.477042023693;1.71849234393404;0.699755695379342
14618;23.4399999998649;7.13935852050781;Acer;campestre;7.75;9;Feuillu;2;1756.04948805461;832.104966350601;1.52389078498294;0.634832929313167
13890;32.8399999990035;7.17716217041016;Acer;negundo;7.1;9;Feuillu;2;1315.51157125457;635.199830584639;1.74056029232643;0.702994588393133
14623;24.6799999998696;7.19235229492188;Acer;campestre;7.5;9;Feuillu;2;1785.66450567261;889.811492385688;1.46839546191248;0.630959383101358
14624;16.8400000001909;7.21693420410156;Acer;campestre;7.8;9;Feuillu;2;1709.96199524941;688.149830036592;1.44655581947743;0.668332746605946
14689;18.0799999996601;7.22170257568359;Acer;campestre;7.18;9;Feuillu;2;1756.28761061947;871.767575039787;1.48008849557522;0.632491904981911
10392;80.759999998645;7.22445678710938;Acer;negundo;5.53;9;Feuillu;2;1284.22817460317;673.143983807588;1.82688492063492;0.763951856557527
19828;16.5199999995949;7.30633544921875;Acer;platanoides;7.6;9;Feuillu;2;1558.94915254237;764.993547793144;1.83050847457627;0.709901594688485
21097;17.9999999995809;7.31269836425781;Acer;negundo;8.07;9;Feuillu;2;1182.48775055679;509.780249137997;1.66369710467706;0.671099657372322
11493;14.8399999997718;7.36848449707031;Acer;negundo;5.59;9;Feuillu;2;1176.36388140162;533.00143336363;1.85175202156334;0.739429300561084
20548;15.8000000005122;7.37849807739258;Acer;platanoides;7.92;9;Feuillu;2;1414.45685279188;764.624827160946;1.68781725888325;0.618253481689276
21772;20.7999999995809;7.37930297851562;Acer;campestre;6.5;9;Feuillu;2;1585.73795761079;832.608027745096;1.46050096339114;0.616004075239751
7185;9.32000000013039;7.41816711425781;Acer;campestre;7.7;9;Feuillu;2;1610.11587982833;946.63566886958;2.0343347639485;0.99726088787791
20198;22.8400000006333;7.43333435058594;Acer;campestre;7.6;9;Feuillu;2;1441.27845884413;667.462204633931;1.65499124343257;0.638838255672796
21774;20.3600000006007;7.44682312011719;Acer;campestre;7.7;9;Feuillu;2;1798.48526522593;833.28081566739;1.50098231827112;0.653311812117602
558;23.8399999996787;7.47439956665039;Acer;platanoides;7.6;9;Feuillu;2;1543.65436241611;903.626813152096;1.6510067114094;0.636434852991731
5587;14.0400000007497;7.48497009277344;Acer;negundo;8.0;8;Conifère;1;1333.31339031339;793.657671844171;1.98290598290598;0.896173308014914
4382;32.9200000002235;7.51288604736328;Acer;negundo;6.27;8;Conifère;1;1025.74119076549;517.531165964322;2.2588092345079;0.922167683115979
14625;11.2799999999395;7.55386352539062;Acer;campestre;8.14;9;Feuillu;2;1365.09929078014;654.40862052972;1.61702127659574;0.670128329703132
14690;21.9999999999535;7.57780456542969;Acer;campestre;7.84;9;Feuillu;2;1311.10545454545;672.374954759939;1.88363636363636;0.846976147858557
975;41.7199999996647;7.61331939697266;Acer;platanoides;8.46;9;Feuillu;2;1641.93288590604;793.942750086051;1.61553211888782;0.653061511753867
14622;23.7599999999255;7.63836669921875;Acer;campestre;8.19;9;Feuillu;2;1677.52693602694;819.817987179309;1.61784511784512;0.67700424697508
14679;20.8399999991432;7.65601348876953;Acer;campestre;8.2;9;Feuillu;2;1894.47792706334;757.301239256345;1.26103646833013;0.496627861517184
8976;24.9199999997346;7.68556594848633;Acer;negundo;7.13;9;Feuillu;2;1136.45585874799;893.396461161334;1.77367576243981;0.788244572722828
21776;35.1599999996694;7.69904327392578;Acer;campestre;8.68;9;Feuillu;2;1775.85779294653;837.403459685742;1.5938566552901;0.737433073601665
1608;17.5599999995763;7.70296478271484;Acer;saccharinum;8.11;9;Feuillu;2;1635.37585421412;1121.23227339281;1.89521640091116;0.785952919642787
14614;23.8800000010105;7.70437622070312;Acer;campestre;7.64;9;Feuillu;2;1470.97487437186;670.344071035955;1.61474036850921;0.701028539357349
524;17.4399999989569;7.71555328369141;Acer;platanoides;8.0;9;Feuillu;2;1427.36467889908;715.97572324441;1.69495412844037;0.617833034440744
12653;18.4400000002608;7.73603057861328;Acer;campestre;7.07;9;Feuillu;2;1966.20390455531;1012.38533089235;1.66377440347072;0.695328434916468
13891;46.4000000003725;7.74301910400391;Acer;negundo;8.52;9;Feuillu;2;1637.24568965517;864.820377492488;1.76810344827586;0.805487551856016
12873;46.9999999999534;7.74456024169922;Acer;negundo;8.4;9;Feuillu;2;1565.72425531915;713.286491729669;1.77872340425532;0.848762846915031
9251;15.920000000014;7.75541687011719;Acer;negundo;7.68;9;Feuillu;2;1010.18090452261;478.770391603918;2.13065326633166;0.819372891333455
10969;41.4800000008941;7.77048492431641;Acer;negundo;8.33;9;Feuillu;2;1361.55641272903;797.285373730611;2.14368370298939;0.859229279600307
14616;15.6000000003027;7.77200317382812;Acer;campestre;7.7;9;Feuillu;2;1546.68974358974;753.25758092975;1.67435897435897;0.747034461401897
21786;37.160000000135;7.776123046875;Acer;campestre;8.35;9;Feuillu;2;1343.6942949408;622.374956795191;1.65231431646932;0.787891085059098
21771;22.8399999992363;7.78200531005859;Acer;campestre;8.58;9;Feuillu;2;1460.70928196147;725.967397024527;1.67600700525394;0.636129517884217
16491;18.4799999994039;7.80143260955811;Acer;platanoides;8.4;9;Feuillu;2;1609.1394335512;971.492521391892;1.40740740740741;0.569399054109636
8630;42.6799999992643;7.82959461212158;Acer;negundo;8.48;9;Feuillu;2;1724.81015037594;1067.88968237902;1.87687969924812;0.770015648094039
445;12.5199999991758;7.90435600280762;Acer;negundo;8.59;9;Feuillu;2;1134.9392971246;460.68423845533;1.83386581469649;0.773690839767816
14675;24.7199999998277;7.90697860717773;Acer;campestre;7.91;9;Feuillu;2;1688.12459546926;833.364298524515;1.45307443365696;0.581732651614794
14691;21.0800000002189;7.91537475585938;Acer;campestre;6.39;9;Feuillu;2;1565.73814041746;826.43856736185;1.63187855787476;0.65859438647545
12058;5.36000000053085;7.92088317871094;Acer;buergerianum;8.0;9;Feuillu;2;1376.41044776119;897.349091064413;1.65671641791045;0.57438451954907
14627;14.9999999998137;7.95119476318359;Acer;campestre;8.91;9;Feuillu;2;1751.752;835.090002232893;1.44;0.557135531087364
21940;23.9199999996181;7.95138549804688;Acer;platanoides;8.86;9;Feuillu;2;1475.86287625418;986.77013310008;2.2123745819398;0.903383113813743
14610;31.5999999999767;7.95880126953125;Acer;campestre;7.64;9;Feuillu;2;1645.0417721519;2470.43535742531;1.56962025316456;0.644028938413379
14672;12.9999999996973;8.03884124755859;Acer;campestre;7.05;9;Feuillu;2;1683.66461538462;831.287236191932;1.53846153846154;0.653438787126009
10797;63.4399999993993;8.0430908203125;Acer;platanoides;8.56;9;Feuillu;2;2035.00695322377;868.97194330864;1.54045512010114;0.666571730009222
11497;22.639999999702;8.12470245361328;Acer;negundo;8.6;9;Feuillu;2;1293.88869257951;874.927577000415;1.66254416961131;0.691372803960433
20204;20.0000000008149;8.15633583068848;Acer;rubrum;9.67;9;Feuillu;2;1846.812;951.649063812916;1.706;0.831603270796839
14682;36.0000000006286;8.20488739013672;Acer;campestre;8.53;9;Feuillu;2;1585.87777777778;753.345823315012;1.48666666666667;0.624357447478782
21778;19.719999999688;8.22983551025391;Acer;campestre;8.63;9;Feuillu;2;1705.74442190669;812.043284397208;1.40567951318458;0.571223549528261
16498;36.6800000001955;8.24393749237061;Acer;platanoides;8.75;9;Feuillu;2;1362.42139737991;567.561332449957;1.62554585152838;0.733301908456309
15519;23.2000000006985;8.27507019042969;Acer;negundo;10.56;9;Feuillu;2;1286.01896551724;821.596317093133;2.41724137931034;0.976471114927498
11485;24.1199999999208;8.27874755859375;Acer;negundo;8.57;9;Feuillu;2;1214.09784411277;669.314729909351;1.72139303482587;0.729835654562874
21601;28.6799999999628;8.27911376953125;Acer;negundo;8.2;9;Feuillu;2;1075.42259414226;470.136905420304;1.99860529986053;0.810494799799418
21780;48.2400000007031;8.32111358642578;Acer;campestre;8.22;9;Feuillu;2;1449.82338308458;751.328301565632;1.79767827529022;0.721979898914663
10556;28.4799999994971;8.32992935180664;Acer;negundo;9.11;9;Feuillu;2;1852.72050561798;899.628825911542;1.57303370786517;0.721073488898234
14601;28.9999999995809;8.34836578369141;Acer;campestre;9.2;9;Feuillu;2;1563.33286713287;734.509541681964;1.58461538461538;0.649508441598236
22012;14.1200000012247;8.38470458984375;Acer;platanoides;8.89;9;Feuillu;2;1866.37677053824;951.402999912372;1.85269121813031;0.868621948139543
11496;18.1599999998789;8.39906311035156;Acer;negundo;8.08;9;Feuillu;2;1010.84389140271;622.266751497496;1.82352941176471;0.79908784836615
14607;23.9199999996414;8.44751739501953;Acer;campestre;8.72;9;Feuillu;2;1681.31856899489;840.739959055293;1.59965928449744;0.755355588112094
10535;85.2399999991199;8.4559211730957;Acer;negundo;9.3;9;Feuillu;2;1624.05021116847;1004.14621057578;1.8592210229939;0.768870626204156
14685;30.959999999716;8.46659851074219;Acer;campestre;8.58;9;Feuillu;2;1623.20413436693;786.620587064211;1.48320413436693;0.636204887271038
3051;22.0399999981187;8.47129821777344;Acer;negundo;9.77;9;Feuillu;2;1123.86;633.291904861918;2.12545454545455;0.867958562441611
21773;40.5999999992549;8.47447967529297;Acer;campestre;8.69;9;Feuillu;2;1707.29852216749;870.669064144868;1.53694581280788;0.670537268606926
14688;27.959999999227;8.48072052001953;Acer;campestre;7.53;9;Feuillu;2;1675.63519313305;843.573134781851;1.4964234620887;0.589295375481579
12339;22.3999999990221;8.4877872467041;Acer;platanoides;7.87;8;Conifère;1;1347.53392857143;660.414303615754;1.71071428571429;0.785056542874589
18802;35.8000000002561;8.51468467712402;Acer;negundo;9.66;9;Feuillu;2;1658.89821029083;703.471802481931;1.6241610738255;0.784153828564041
15410;56.2399999995157;8.53095626831055;Acer;platanoides;9.13;9;Feuillu;2;1833.43162393162;859.140237448995;1.68945868945869;0.774690448520238
436;29.6399999997718;8.53576278686523;Acer;negundo;9.0;9;Feuillu;2;1068.64777327935;479.91137152534;1.83805668016194;0.716648747495372
13889;45.5599999999022;8.55861663818359;Acer;negundo;8.95;9;Feuillu;2;1470.33625987709;869.04655161756;1.80772607550483;0.76633055545526
15559;28.9600000015786;8.55902099609375;Acer;platanoides;7.12;9;Feuillu;2;1272.04972375691;973.344669474204;2.32458563535912;0.884740477360361
308;16.2000000007451;8.56325912475586;Acer;negundo;10.72;9;Feuillu;2;1280.49492385787;533.09098777157;1.25380710659898;0.452346643222624
12658;14.5199999993853;8.56976318359375;Acer;campestre;8.57;9;Feuillu;2;1912.63636363636;1095.54424629601;1.77961432506887;0.757640868727123
14602;16.1999999996275;8.57466888427734;Acer;campestre;8.78;9;Feuillu;2;1646.85925925926;756.581034439488;1.43703703703704;0.574444325047151
16609;51.6799999994505;8.57861328125;Acer;negundo;9.23;9;Feuillu;2;1292.48452012384;887.188672421175;1.92956656346749;0.893124129091578
21904;85.0400000000512;8.63700866699219;Acer;platanoides;7.74;8;Conifère;1;1893.32596425212;955.382280815449;1.76105362182502;0.773689904082849
11495;17.5199999999208;8.64806365966797;Acer;negundo;8.0;9;Feuillu;2;979.940639269406;501.581681973052;1.84018264840183;0.747618418695591
22007;25.8800000005215;8.67672348022461;Acer;platanoides;8.89;9;Feuillu;2;1523.93044822257;864.886271454516;2.17774343122102;0.843705217287339
14632;11.6799999994738;8.68257141113281;Acer;campestre;9.18;9;Feuillu;2;1920.77739726027;922.334045158791;1.36986301369863;0.523603146674422
833;45.2399999996322;8.7047004699707;Acer;negundo;8.8;9;Feuillu;2;1014.04686118479;465.829479428712;2.04951370468612;0.882699036167225
14606;65.9199999997346;8.71103668212891;Acer;campestre;9.18;9;Feuillu;2;1995.33434466019;806.49148478706;1.43021844660194;0.638554534890054
15179;31.5200000002468;8.73447608947754;Acer;platanoides;9.08;8;Conifère;1;1235.09010152284;812.449235120701;2.48477157360406;1.00809997369231
11475;26.2800000003586;8.74119567871094;Acer;negundo;9.09;9;Feuillu;2;1157.38625954198;612.737979038543;1.87022900763359;0.870175436947604
16485;45.7999999995809;8.74300765991211;Acer;platanoides;9.58;9;Feuillu;2;2113.30655021834;969.239539570207;1.4410480349345;0.629875389601996
10141;42.0399999991897;8.77565002441406;Acer;campestre;9.24;8;Conifère;1;1288.05137963844;650.427049369397;2.14843006660324;0.831609646869728
8615;58.0399999999115;8.78127479553223;Acer;negundo;9.36;9;Feuillu;2;1434.30710835059;803.535288282156;1.91856452726018;0.820034932606381
20181;21.1999999998836;8.84591674804688;Acer;negundo;9.49;9;Feuillu;2;834.890566037736;368.288816250441;2.24716981132075;0.956231552755333
13879;33.3599999995064;8.87862396240234;Acer;negundo;8.97;9;Feuillu;2;1348.8273381295;836.93108106729;1.67386091127098;0.727409720527321
14608;42.1600000006938;8.87944030761719;Acer;campestre;9.79;9;Feuillu;2;1620.74003795066;748.069481731163;1.43074003795066;0.610194872573192
9355;18.0800000001257;8.90604400634766;Acer;pseudoplatanus;8.35;9;Feuillu;2;961.91592920354;468.690712605385;2.30088495575221;0.978846673270983
11487;32.4799999999395;8.92471313476562;Acer;negundo;9.3;9;Feuillu;2;1183.12931034483;810.323373556531;1.83251231527094;0.740474547345857
21602;24.2800000000792;8.93740081787109;Acer;negundo;8.15;9;Feuillu;2;1014.81383855025;484.901593243152;2.02471169686985;0.820484572283821
14615;24.8000000005588;8.95688629150391;Acer;campestre;9.72;9;Feuillu;2;1677.19677419355;792.404584663696;1.47741935483871;0.620462718808989
13873;42.7600000000186;8.96791076660156;Acer;negundo;9.2;8;Conifère;1;936.864359214219;362.513689728391;1.97006548175865;0.867801591852412
13878;44.3199999994785;8.97370147705078;Acer;negundo;9.5;9;Feuillu;2;1344.46570397112;768.412708106143;1.84837545126354;0.782552910410726
13874;32.7600000016019;8.99478149414062;Acer;negundo;9.39;8;Conifère;1;1264.58241758242;653.238790336287;1.72161172161172;0.685206912884391
11481;23.7200000012713;9.02198791503906;Acer;negundo;9.4;9;Feuillu;2;987.414261460102;504.614867547946;1.93718166383701;0.784696281324977
21982;58.159999998901;9.0394926071167;Acer;pseudoplatanus;9.36;9;Feuillu;2;1546.54951856946;782.02600769338;1.85144429160935;0.821777172626211
13919;40.3599999997625;9.04048156738281;Acer;negundo;9.7;9;Feuillu;2;1251.14866204163;708.969462258396;1.81466798810704;0.750515458003161
12197;33.1600000003446;9.12158966064453;Acer;platanoides;9.86;8;Conifère;1;1686.44149577805;933.54050142865;1.91917973462002;0.820121679032587
20129;20.880000000638;9.13762664794922;Acer;negundo;9.3;9;Feuillu;2;1183.05950095969;547.956271206429;1.86756238003839;0.85611922257828
4251;14.7600000005076;9.20244216918945;Acer;negundo;10.97;9;Feuillu;2;1127.54200542005;502.105646466821;1.99457994579946;0.772124721189576
4649;31.0000000002328;9.20453643798828;Acer;negundo;9.87;9;Feuillu;2;1169.70671834625;572.92407245397;1.72739018087855;0.702045118956657
13882;26.1999999999534;9.20833587646484;Acer;negundo;9.51;9;Feuillu;2;1236.47328244275;560.884151109266;1.77709923664122;0.794500648349903
16492;26.7600000007637;9.38450050354004;Acer;platanoides;9.39;9;Feuillu;2;1635.01646706587;667.811250650438;1.51047904191617;0.607989036679476
15172;69.6400000005634;9.44392585754395;Acer;negundo;10.09;9;Feuillu;2;1202.43995381062;668.619768893497;2.1431870669746;0.947370740874001
16275;43.439999999539;9.46002960205078;Acer;negundo;9.24;9;Feuillu;2;1125.11786372007;520.770594303127;2.1279926335175;0.758748256718129
11484;22.3999999997439;9.46250915527344;Acer;negundo;9.76;9;Feuillu;2;1256.91071428571;844.710964446795;1.77678571428571;0.800778877858606
3025;16.3200000001537;9.51657485961914;Acer;negundo;10.7;9;Feuillu;2;959.720588235294;394.460913304657;1.97058823529412;0.806905033080479
442;49.9199999995716;9.52001190185547;Acer;negundo;9.92;9;Feuillu;2;1255.22996794872;571.413874967845;1.85176282051282;0.792379632630356
5233;48.1199999999674;9.53129577636719;Acer;pseudoplatanus;9.98;9;Feuillu;2;1874.95926849543;853.9028023418;1.65170407315046;0.8311595955002
21027;66.7200000013643;9.53469848632812;Acer;pseudoplatanus;9.56;9;Feuillu;2;1517.62649880096;1034.70031583564;2.26678657074341;1.02612165219111
20319;23.0400000009825;9.55795288085938;Acer;negundo;9.94;9;Feuillu;2;1242.72916666667;584.640235039536;1.75520833333333;0.825467433867018
14604;44.4399999990267;9.56375885009766;Acer;campestre;9.94;9;Feuillu;2;1586.03510351035;789.412746233716;1.48244824482448;0.647231687715012
9349;94.8000000013737;9.58403778076172;Acer;campestre;9.88;9;Feuillu;2;1129.52405063291;599.752456364489;1.8915611814346;0.847217143126269
15931;50.8399999987474;9.63018417358398;Acer;palmatum;9.86;9;Feuillu;2;1427.66561762392;922.581172353431;2.04878048780488;0.85308511706626
13883;57.319999999851;9.66110229492188;Acer;negundo;10.15;9;Feuillu;2;1275.33914863922;680.647406998958;1.75366364270761;0.739685183159345
21775;21.96000000095;9.6761474609375;Acer;campestre;9.55;9;Feuillu;2;1656.1766848816;903.278700847863;1.50455373406193;0.730843532481868
13872;16.9199999996182;9.69803619384766;Acer;negundo;9.69;9;Feuillu;2;1265.47517730496;614.439946589896;1.80851063829787;0.79223381954302
